PVSYST 7.4.8
;File;File date;Description
Proje;ERA GES_Project.PRJ;31/07/25 10h50;Depolamali Demo GES;
Cografi konum;New.SIT;31/07/25 10h50;Gümüstarla;Turkey;Europe;;
Hava durumu verileri;Gümü_tarla_MN81_SYN.MET;11/03/25 21h34;Gümüstarla;Meteonorm 8.1 (2005-2013), Sat=% 100;Sentetik;
Simülasyon varyanti;ERA GES_Project.VC0;31/07/25 10h50;Yeni simülasyon varyanti;
Simulation date;;02/08/25 13h45

Simulation:;Saatlik degerler; 01/01/90;'den 31/12/90'ye 

tarih;GlobInc;GlobEff;EArray;E_Grid;E_Avail;PR;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR
     ;W/m²;W/m²;kW;kW;kW;oran;%;%;%;%;%;%

30/04/90 06:00;67,542;57,436;723,51;0;689,02;0,8643;20,553;0;19,573;0;96,913;96,913
30/04/90 07:00;138,59;120,28;1513,8;216,31;1472;0,8999;20,958;0;20,379;0;98,152;98,152
30/04/90 08:00;263,89;233,94;2919,5;1606;2861,7;0,9188;21,226;0;20,806;0;98,698;98,698
30/04/90 09:00;354,98;317,98;3914,9;2587,8;3843,5;0,9173;21,16;0;20,774;0;98,848;98,848
30/04/90 10:00;475,82;432,58;5231,4;3883,4;5139,1;0,9151;21,094;0;20,722;0;98,958;98,958
30/04/90 11:00;526,34;479,13;5743,6;4386,6;5642,3;0,9082;20,937;0;20,568;0;98,987;98,987
30/04/90 12:00;515,2;468,92;5597,4;4243;5498,7;0,9043;20,845;0;20,478;0;98,979;98,979
30/04/90 13:00;446,92;403,6;4849,3;3507,7;4763,4;0,903;20,818;0;20,45;0;98,932;98,932
30/04/90 14:00;394,55;355,43;4294;2961,2;4216,9;0,9055;20,881;0;20,507;0;98,886;98,886
30/04/90 15:00;334,27;298,87;3645,7;2322,4;3578,1;0,9069;20,925;0;20,538;0;98,815;98,815
30/04/90 16:00;222,02;195,43;2414,7;1107,4;2363,1;0,9018;20,868;0;20,422;0;98,575;98,575
30/04/90 17:00;123,85;106,5;1330,8;35,089;1290,8;0,883;20,616;0;19,996;0;97,996;97,996
30/04/90 18:00;41,033;33,738;431,77;0;399,67;0,8252;20,189;0;18,688;0;95,309;95,309
30/04/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/04/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/04/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/04/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/04/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 06:00;45,949;40,043;492,35;0;459,76;0,8477;20,558;0;19,198;0;95,799;95,799
01/05/90 07:00;198,77;170,63;2185,2;880,52;2136,2;0,9106;21,093;0;20,62;0;98,5;98,5
01/05/90 08:00;246,47;218,65;2745,3;1434;2689,7;0,9246;21,371;0;20,938;0;98,661;98,661
01/05/90 09:00;121,89;106,28;1305,8;10,359;1266,1;0,88;20,554;0;19,928;0;97,971;97,971
01/05/90 10:00;295,25;261,04;3245;1927,3;3183;0,9134;21,088;0;20,685;0;98,757;98,757
01/05/90 11:00;305,81;270,36;3352,3;2033,1;3288,8;0,9112;21,032;0;20,634;0;98,774;98,774
01/05/90 12:00;443,89;401,13;4903,5;3561;4816,7;0,9194;21,195;0;20,82;0;98,936;98,936
01/05/90 13:00;665,74;622,26;7372,1;5979,2;7234,9;0,9207;21,247;0;20,851;0;99;99
01/05/90 14:00;754,54;713,87;8353,4;6935,9;8191,6;0,9198;21,241;0;20,83;0;99;99
01/05/90 15:00;785,04;738,09;8646,3;7221,1;8476,8;0,9149;21,132;0;20,718;0;99;99
01/05/90 16:00;470,88;427,59;5196,3;3848,9;5104,6;0,9185;21,173;0;20,799;0;98,956;98,956
01/05/90 17:00;233,54;182,08;2346,1;1039,6;2295,3;0,8327;19,275;0;18,857;0;98,554;98,554
01/05/90 18:00;49,091;34,666;537,83;0;504,87;0,8713;21,02;0;19,732;0;96,093;96,093
01/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 06:00;100,08;61,598;931,08;0;894,78;0,7575;17,849;0;17,153;0;97,442;97,442
02/05/90 07:00;320,62;270,22;3452,4;2131,9;3387,6;0,8952;20,66;0;20,272;0;98,789;98,789
02/05/90 08:00;562,23;521,89;6340,7;4971,5;6227,2;0,9384;21,638;0;21,251;0;99;99
02/05/90 09:00;773,99;733,91;8584,2;7160,6;8416,3;0,9213;21,279;0;20,863;0;99;99
02/05/90 10:00;933,61;893,81;10171;8703,4;9959,1;0,9038;20,903;0;20,467;0;99;99
02/05/90 11:00;1031;988,36;10931;9440,4;10696;0,8789;20,342;0;19,904;0;98,035;99
02/05/90 12:00;1056,2;1013,2;11043;9548,5;10804;0,8667;20,06;0;19,627;0;97,361;99
02/05/90 13:00;1001,9;959,9;10694;9210,9;10467;0,8851;20,48;0;20,044;0;99;99
02/05/90 14:00;878,47;839,32;9482,6;8034,6;9290,3;0,896;20,711;0;20,291;0;99;99
02/05/90 15:00;699,72;660,2;7647,8;6248,1;7503,8;0,9086;20,971;0;20,576;0;99;99
02/05/90 16:00;479,1;435,63;5228,9;3880,9;5136,6;0,9084;20,94;0;20,571;0;98,958;98,958
02/05/90 17:00;238,75;185,66;2376,6;1069,7;2325,4;0,8252;19,099;0;18,688;0;98,564;98,564
02/05/90 18:00;42,433;28,208;459,84;0;427,51;0,8536;20,792;0;19,33;0;95,552;95,552
02/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 06:00;109,7;62,902;983,03;0;946,26;0,7309;17,194;0;16,551;0;97,539;97,539
03/05/90 07:00;354,93;299,12;3795,5;2470,2;3725,9;0,8894;20,517;0;20,141;0;98,834;98,834
03/05/90 08:00;607,2;564,86;6792,3;5413;6668,7;0,9305;21,463;0;21,072;0;99;99
03/05/90 09:00;828,69;786,82;9087,8;7650,7;8906,4;0,9106;21,041;0;20,621;0;99;99
03/05/90 10:00;993,06;952,05;10662;9179,2;10435;0,8903;20,599;0;20,161;0;99;99
03/05/90 11:00;1088,9;1045,3;11111;9614,8;10871;0,8458;19,578;0;19,154;0;95,777;99
03/05/90 12:00;1113,6;1069,6;11111;9614,8;10871;0,8271;19,144;0;18,729;0;94,471;99
03/05/90 13:00;1062,5;1019,5;11002;9509;10765;0,8583;19,866;0;19,438;0;97,605;99
03/05/90 14:00;937,84;897,68;9985,2;8522,8;9778,5;0,8834;20,428;0;20,005;0;99;99
03/05/90 15:00;749,58;708,45;8088,1;6677,4;7933,1;0,8967;20,703;0;20,306;0;99;99
03/05/90 16:00;513,68;467,32;5541,6;4188,2;5443,9;0,8979;20,699;0;20,334;0;98,976;98,976
03/05/90 17:00;260,76;202,03;2567,7;1258,6;2514,3;0,8169;18,893;0;18,5;0;98,617;98,617
03/05/90 18:00;40,843;23,979;440,84;0;408,67;0,8477;20,709;0;19,198;0;95,391;95,391
03/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 06:00;109,65;65,299;995,86;0;958,98;0,741;17,426;0;16,78;0;97,562;97,562
04/05/90 07:00;387,43;327,2;4124,5;2794,3;4050;0,8857;20,426;0;20,057;0;98,87;98,87
04/05/90 08:00;647,74;601,62;7145,5;5757,9;7013,6;0,9174;21,165;0;20,775;0;99;99
04/05/90 09:00;844,33;801,43;9154,4;7715,5;8971,2;0,9002;20,802;0;20,386;0;99;99
04/05/90 10:00;1035,3;987,26;10874;9385,6;10641;0,8708;20,153;0;19,721;0;98,386;99
04/05/90 11:00;635,29;588,65;6832,8;5452,6;6708,3;0,8946;20,636;0;20,26;0;99;99
04/05/90 12:00;494,56;448,82;5313,2;3963,8;5219,5;0,8942;20,613;0;20,249;0;98,963;98,963
04/05/90 13:00;497,77;452,66;5345,8;3995,8;5251,5;0,8938;20,605;0;20,242;0;98,965;98,965
04/05/90 14:00;533,87;491,41;5788,1;4430,2;5685,9;0,9024;20,802;0;20,435;0;98,99;98,99
04/05/90 15:00;466,04;425,49;5068,2;3723;4978,7;0,9051;20,866;0;20,497;0;98,947;98,947
04/05/90 16:00;329,79;293,45;3579,1;2256,8;3512,6;0,9024;20,823;0;20,436;0;98,806;98,806
04/05/90 17:00;203,66;163,63;2073,1;769,68;2025,4;0,8426;19,531;0;19,081;0;98,458;98,458
04/05/90 18:00;42,41;28,415;454,41;0;422,12;0,8433;20,558;0;19,097;0;95,507;95,507
04/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 06:00;38,06;33,338;397,82;0;365,98;0,8147;20,055;0;18,45;0;94,97;94,97
05/05/90 07:00;130,29;113,22;1420,8;124,2;1379,9;0,8973;20,923;0;20,32;0;98,078;98,078
05/05/90 08:00;106;92,343;1128,3;0;1090,2;0,8714;20,422;0;19,733;0;97,764;97,764
05/05/90 09:00;61,649;53,562;631,44;0;597,72;0,8214;19,652;0;18,602;0;96,567;96,567
05/05/90 10:00;100,01;87,126;1048,2;0;1010,9;0,8564;20,11;0;19,393;0;97,648;97,648
05/05/90 11:00;243,16;214,1;2633,3;1323,3;2579;0,8986;20,777;0;20,35;0;98,634;98,634
05/05/90 12:00;393,66;354,71;4318,7;2985,5;4241,2;0,9128;21,049;0;20,671;0;98,889;98,889
05/05/90 13:00;344,91;305,83;3754,9;2430,2;3685,9;0,9054;20,888;0;20,504;0;98,829;98,829
05/05/90 14:00;500,13;459,36;5522,7;4169,6;5425,3;0,9191;21,187;0;20,813;0;98,975;98,975
05/05/90 15:00;581,37;541,11;6459,1;5087,3;6343;0,9244;21,316;0;20,933;0;99;99
05/05/90 16:00;379,61;341,79;4187,4;2856,2;4112;0,9177;21,164;0;20,783;0;98,876;98,876
05/05/90 17:00;205,69;165,27;2113,5;809,67;2065,4;0,8507;19,715;0;19,266;0;98,474;98,474
05/05/90 18:00;69,132;50,697;758,45;0;723,65;0,8869;21,05;0;20,084;0;97,022;97,022
05/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 06:00;102,15;68,321;990,49;0;953,65;0,791;18,604;0;17,912;0;97,553;97,553
06/05/90 07:00;290,16;246,61;3143,4;1827;3082,7;0,9001;20,785;0;20,384;0;98,74;98,74
06/05/90 08:00;484,39;446,2;5455;4103,1;5358,8;0,9373;21,607;0;21,226;0;98,971;98,971
06/05/90 09:00;654,59;614,07;7281;5890,3;7146;0,9249;21,341;0;20,946;0;99;99
06/05/90 10:00;783,5;743,24;8627,2;7202,6;8458,3;0,9146;21,127;0;20,713;0;99;99
06/05/90 11:00;860,83;817,69;9342,3;7898,2;9153,9;0,9009;20,823;0;20,403;0;99;99
06/05/90 12:00;883,39;841,21;9542,6;8092,9;9348,7;0,8966;20,726;0;20,305;0;99;99
06/05/90 13:00;841,09;798,62;9109,5;7671,9;8927,6;0,8993;20,78;0;20,365;0;99;99
06/05/90 14:00;742,65;703,35;8113,1;6701,8;7957,5;0,9078;20,96;0;20,558;0;99;99
06/05/90 15:00;595,14;555,8;6560,9;5186,9;6442,6;0,9172;21,152;0;20,77;0;99;99
06/05/90 16:00;414,13;373,79;4548,4;3211,7;4467,4;0,914;21,073;0;20,697;0;98,909;98,909
06/05/90 17:00;217,95;174,04;2232,3;927,09;2182,8;0,8485;19,651;0;19,215;0;98,517;98,517
06/05/90 18:00;44,86;30,805;481,14;0;448,64;0,8473;20,578;0;19,188;0;95,717;95,717
06/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 06:00;97,026;70,572;975,86;0;939,15;0,8201;19,297;0;18,572;0;97,527;97,527
07/05/90 07:00;251,57;216,07;2746,7;1435,4;2691,1;0,9063;20,948;0;20,524;0;98,661;98,661
07/05/90 08:00;438,25;400,48;4889,7;3547,5;4803,2;0,9286;21,407;0;21,028;0;98,935;98,935
07/05/90 09:00;602,87;560,25;6649,5;5273,4;6529,1;0,9176;21,162;0;20,779;0;99;99
07/05/90 10:00;710,14;665,68;7743,7;6341,6;7597,3;0,9064;20,922;0;20,527;0;99;99
07/05/90 11:00;744,7;697,98;8036,9;6627,5;7883,2;0,8969;20,707;0;20,311;0;99;99
07/05/90 12:00;720,6;669,25;7721,9;6320,4;7576,1;0,8908;20,56;0;20,172;0;99;99
07/05/90 13:00;682,6;637,59;7360,8;5968,2;7223,9;0,8966;20,69;0;20,305;0;99;99
07/05/90 14:00;626,61;584,45;6809,4;5429,7;6685,4;0,9039;20,85;0;20,47;0;99;99
07/05/90 15:00;512,54;472,46;5589,9;4235,6;5491,3;0,9077;20,925;0;20,556;0;98,979;98,979
07/05/90 16:00;348,5;310,34;3791,6;2466,3;3722;0,9049;20,875;0;20,492;0;98,833;98,833
07/05/90 17:00;194,72;157,97;1996,6;694,05;1949,8;0,8484;19,674;0;19,212;0;98,426;98,426
07/05/90 18:00;44,081;30,649;465,99;0;433,61;0,8334;20,282;0;18,873;0;95,601;95,601
07/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 05:00;7,0123;6,109;50,54;-11,825;0;0;13,828;0;-3,2354;0;-0,277;-0,277
08/05/90 06:00;103,02;67,01;986,5;0;949,7;0,7811;18,373;0;17,688;0;97,546;97,546
08/05/90 07:00;304,64;258,58;3290,6;1972,2;3228;0,8977;20,724;0;20,33;0;98,764;98,764
08/05/90 08:00;529,5;491;5953,1;4592,1;5847,8;0,9357;21,571;0;21,19;0;98,995;98,995
08/05/90 09:00;732,42;693,32;8098,2;6687,3;7943;0,9188;21,214;0;20,808;0;99;99
08/05/90 10:00;885,84;846,93;9639,4;8187;9442,7;0,9031;20,878;0;20,452;0;99;99
08/05/90 11:00;983,63;942,48;10519;9040,6;10296;0,8869;20,518;0;20,084;0;99;99
08/05/90 12:00;1001,8;960,21;10630;9148,6;10404;0,8799;20,358;0;19,926;0;99;99
08/05/90 13:00;957,99;917,42;10200;8730,9;9986,6;0,8832;20,428;0;20,001;0;99;99
08/05/90 14:00;844,3;805,4;9088;7650,9;8906,6;0,8938;20,652;0;20,24;0;99;99
08/05/90 15:00;685,86;647,18;7480,8;6085,2;7340,9;0,9068;20,927;0;20,536;0;99;99
08/05/90 16:00;471,16;428,42;5119,3;3773,2;5028,9;0,9043;20,847;0;20,479;0;98,951;98,951
08/05/90 17:00;242,43;189,57;2421,9;1114,5;2370,2;0,8283;19,168;0;18,759;0;98,577;98,577
08/05/90 18:00;50,484;33,253;541,46;0;508,47;0,8533;20,578;0;19,325;0;96,115;96,115
08/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 05:00;7,9609;6,9351;60,261;-3,2127;0;0;14,524;0;-0,7743;0;14,059;14,059
09/05/90 06:00;106,75;71,869;1045,9;0;1008,6;0,8005;18,799;0;18,127;0;97,644;97,644
09/05/90 07:00;298,07;253,72;3241,9;1924,2;3179,9;0,9039;20,868;0;20,469;0;98,757;98,757
09/05/90 08:00;497,47;459,14;5605,2;4250,7;5506,4;0,9378;21,618;0;21,237;0;98,98;98,98
09/05/90 09:00;677,66;636,88;7526,4;6129,7;7385,4;0,9234;21,309;0;20,91;0;99;99
09/05/90 10:00;817,62;778,06;8955,1;7521,7;8777,4;0,9095;21,014;0;20,597;0;99;99
09/05/90 11:00;904,58;863,84;9779,7;8323,3;9579;0,8972;20,743;0;20,318;0;99;99
09/05/90 12:00;924,44;883,28;9933,1;8472,2;9727,9;0,8916;20,616;0;20,19;0;99;99
09/05/90 13:00;866,65;823,7;9338,4;7894,4;9150,1;0,8945;20,674;0;20,257;0;99;99
09/05/90 14:00;772,79;734,29;8416,3;6997,2;8252,9;0,9048;20,896;0;20,49;0;99;99
09/05/90 15:00;610,24;570,75;6698,3;5321,2;6576,9;0,9131;21,06;0;20,678;0;99;99
09/05/90 16:00;418,31;377,73;4575,6;3238,4;4494,1;0,9102;20,987;0;20,613;0;98,911;98,911
09/05/90 17:00;218,91;174,82;2240,7;935,36;2191,1;0,848;19,639;0;19,204;0;98,52;98,52
09/05/90 18:00;50,996;36,395;545,66;0;512,64;0,8517;20,53;0;19,288;0;96,139;96,139
09/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 05:00;8,4502;7,3613;65,669;0;2,9276;0,0294;14,911;0;0,6647;0;22,252;22,252
10/05/90 06:00;113,1;69,643;1064,3;0;1026,8;0,7692;18,055;0;17,419;0;97,673;97,673
10/05/90 07:00;337,05;285,65;3628,5;2305,5;3561,2;0,8952;20,655;0;20,272;0;98,813;98,813
10/05/90 08:00;575,07;534,79;6446,4;5074,9;6330,6;0,9327;21,508;0;21,122;0;99;99
10/05/90 09:00;783,98;743,71;8632,4;7207,6;8463,3;0,9146;21,126;0;20,713;0;99;99
10/05/90 10:00;940,82;900,88;10154;8686,7;9942,4;0,8954;20,708;0;20,276;0;99;99
10/05/90 11:00;1032,4;989,68;10881;9391,7;10647;0,8738;20,222;0;19,788;0;98,346;99
10/05/90 12:00;1054,7;1011,6;10973;9481,1;10737;0,8625;19,962;0;19,532;0;97,779;99
10/05/90 13:00;1005,5;963,51;10639;9156,8;10413;0,8774;20,3;0;19,869;0;99;99
10/05/90 14:00;886,89;847,72;9503,7;8055,1;9310,8;0,8895;20,56;0;20,142;0;99;99
10/05/90 15:00;708,15;668,41;7678;6277,6;7533,3;0,9013;20,803;0;20,411;0;99;99
10/05/90 16:00;485,16;441,48;5272,1;3923,4;5179,1;0,9044;20,849;0;20,482;0;98,96;98,96
10/05/90 17:00;245,01;191,36;2451,8;1144,1;2399,8;0,8299;19,2;0;18,793;0;98,586;98,586
10/05/90 18:00;45,943;28,167;488,2;0;455,65;0,8403;20,388;0;19,029;0;95,769;95,769
10/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 05:00;9,1087;7,9347;72,854;0;11,085;0,1031;15,346;0;2,3349;0;31,255;31,255
11/05/90 06:00;112,75;68,13;1055,7;0;1018,2;0,7651;17,964;0;17,327;0;97,66;97,66
11/05/90 07:00;340,61;288,98;3685,1;2361,3;3617;0,8997;20,758;0;20,375;0;98,82;98,82
11/05/90 08:00;578,04;537,72;6493;5120,4;6376,1;0,9346;21,552;0;21,164;0;99;99
11/05/90 09:00;787,12;746,81;8695,1;7268,7;8524,4;0,9175;21,195;0;20,779;0;99;99
11/05/90 10:00;950,87;910,91;10297;8825,5;10081;0,8983;20,777;0;20,342;0;99;99
11/05/90 11:00;1044,6;1001,9;10983;9490,6;10746;0,8716;20,172;0;19,738;0;97,72;99
11/05/90 12:00;1070,3;1027,3;11094;9598,6;10854;0,8592;19,888;0;19,458;0;97,056;99
11/05/90 13:00;1018,4;976,44;10795;9308,4;10564;0,8789;20,337;0;19,902;0;98,89;99
11/05/90 14:00;900,42;861,21;9680,7;8227,1;9482,8;0,8923;20,628;0;20,206;0;99;99
11/05/90 15:00;722,11;682,06;7869,7;6464,5;7720,2;0,9058;20,91;0;20,513;0;99;99
11/05/90 16:00;500,89;455,63;5460,4;4108,5;5364,2;0,9073;20,916;0;20,547;0;98,972;98,972
11/05/90 17:00;259,37;202,65;2608,7;1299;2554,8;0,8345;19,297;0;18,898;0;98,628;98,628
11/05/90 18:00;52,126;32,088;559,14;0;526,01;0,855;20,581;0;19,361;0;96,215;96,215
11/05/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/05/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/05/90 05:00;9,7757;8,5157;80,318;0;19,56;0,1695;15,764;0;3,839;0;38,902;38,902
12/05/90 06:00;115,86;70,508;1093,9;0;1056,1;0,7723;18,116;0;17,49;0;97,716;97,716
